bout_id,event_name,date,location,attendance ,result,fighter1,fighter2,winner,weight_class,title_fight,method,end_round,end_time
601,UFC 40: Vendetta,2002-11-22,"Las Vegas, Nevada, USA",13275,win,Phillip Miller,Mark Weir,Phillip Miller,Middleweight,f,SUB-Rear Naked Choke,2,4:50
602,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Randy Couture,Tito Ortiz,Randy Couture,Light Heavyweight,t,DEC-Unanimous,5,5:00
603,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Andrei Arlovski,Vladimir Matyushenko,Andrei Arlovski,Heavyweight,f,KO/TKO-Punches,1,1:59
604,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Tim Sylvia,Gan McGee,Tim Sylvia,Heavyweight,t,KO/TKO-Punch,1,1:54
605,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Jorge Rivera,David Loiseau,Jorge Rivera,Middleweight,f,DEC-Unanimous,3,5:00
606,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Rich Franklin,Edwin DeWees,Rich Franklin,Light Heavyweight,f,KO/TKO-Knees,1,3:35
607,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Karo Parisyan,Dave Strasser,Karo Parisyan,Welterweight,f,SUB-Kimura,1,3:52
608,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Josh Thomson,Gerald Strebendt,Josh Thomson,Lightweight,f,KO/TKO-Punches,1,2:45
609,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Nick Diaz,Jeremy Jackson,Nick Diaz,Welterweight,f,SUB-Armbar,3,2:04
610,UFC 44: Undisputed,2003-09-26,"Las Vegas, Nevada, USA",10143,win,Hermes Franca,Caol Uno,Hermes Franca,Lightweight,f,KO/TKO-Punch,2,2:46
611,UFC 45: Revolution,2003-11-21,"Uncasville, Connecticut, USA",9200,win,Matt Hughes,Frank Trigg,Matt Hughes,Welterweight,t,SUB-Rear Naked Choke,1,3:54
612,UFC 45: Revolution,2003-11-21,"Uncasville, Connecticut, USA",9200,win,Matt Lindland,Falaniko Vitale,Matt Lindland,Middleweight,f,KO/TKO-Punches,3,4:23
613,UFC 45: Revolution,2003-11-21,"Uncasville, Connecticut, USA",9200,win,Wesley Correira,David Abbott,Wesley Correira,Heavyweight,f,KO/TKO,1,2:14
614,UFC 45: Revolution,2003-11-21,"Uncasville, Connecticut, USA",9200,win,Evan Tanner,Phil Baroni,Evan Tanner,Middleweight,f,KO/TKO-Elbows,1,4:42
615,UFC 45: Revolution,2003-11-21,"Uncasville, Connecticut, USA",9200,win,Robbie Lawler,Chris Lytle,Robbie Lawler,Welterweight,f,DEC-Unanimous,3,5:00
616,UFC 45: Revolution,2003-11-21,"Uncasville, Connecticut, USA",9200,win,Pedro Rizzo,Ricco Rodriguez,Pedro Rizzo,Heavyweight,f,DEC-Unanimous,3,5:00
617,UFC 45: Revolution,2003-11-21,"Uncasville, Connecticut, USA",9200,win,Keith Rockel,Chris Liguori,Keith Rockel,Middleweight,f,SUB-Guillotine Choke,1,3:29
618,UFC 45: Revolution,2003-11-21,"Uncasville, Connecticut, USA",9200,win,Yves Edwards,Nick Agallar,Yves Edwards,Lightweight,f,KO/TKO-Punch,2,2:14
619,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",10620,win,Vitor Belfort,Randy Couture,Vitor Belfort,Light Heavyweight,t,KO/TKO,1,0:49
620,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",10620,win,Renato Verissimo,Carlos Newton,Renato Verissimo,Welterweight,f,DEC-Unanimous,3,5:00
621,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",10620,win,BJ Penn,Matt Hughes,BJ Penn,Welterweight,t,SUB-Rear Naked Choke,1,4:39
622,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",10620,win,Frank Mir,Wes Sims,Frank Mir,Heavyweight,f,KO/TKO-Punch,2,4:21
623,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",10620,win,Lee Murray,Jorge Rivera,Lee Murray,Middleweight,f,SUB-Triangle Choke,1,1:45
624,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",10620,win,Georges St-Pierre,Karo Parisyan,Georges St-Pierre,Welterweight,f,DEC-Unanimous,3,5:00
625,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",10620,win,Josh Thomson,Hermes Franca,Josh Thomson,Lightweight,f,DEC-Majority,3,5:00
626,UFC 46: Supernatural,2004-01-31,"Las Vegas, Nevada, USA",10620,win,Matt Serra,Jeff Curran,Matt Serra,Lightweight,f,DEC-Unanimous,3,5:00
627,UFC 47: It's On!,2004-04-02,"Las Vegas, Nevada, USA",11413,win,Chuck Liddell,Tito Ortiz,Chuck Liddell,Light Heavyweight,f,KO/TKO-Punches,2,0:38
628,UFC 47: It's On!,2004-04-02,"Las Vegas, Nevada, USA",11413,win,Chris Lytle,Tiki Ghosn,Chris Lytle,Welterweight,f,SUB-Other - Choke,2,1:55
629,UFC 47: It's On!,2004-04-02,"Las Vegas, Nevada, USA",11413,win,Yves Edwards,Hermes Franca,Yves Edwards,Lightweight,f,DEC-Split,3,5:00
630,UFC 47: It's On!,2004-04-02,"Las Vegas, Nevada, USA",11413,win,Andrei Arlovski,Wesley Correira,Andrei Arlovski,Heavyweight,f,KO/TKO-Punches,2,1:15
631,UFC 47: It's On!,2004-04-02,"Las Vegas, Nevada, USA",11413,win,Nick Diaz,Robbie Lawler,Nick Diaz,Welterweight,f,KO/TKO-Punch,2,1:31
632,UFC 47: It's On!,2004-04-02,"Las Vegas, Nevada, USA",11413,win,Mike Kyle,Wes Sims,Mike Kyle,Heavyweight,f,KO/TKO-Punch,1,4:59
633,UFC 47: It's On!,2004-04-02,"Las Vegas, Nevada, USA",11413,win,Jonathan Wiezorek,Wade Shipp,Jonathan Wiezorek,Heavyweight,f,KO/TKO-Punches,1,4:40
634,UFC 47: It's On!,2004-04-02,"Las Vegas, Nevada, USA",11413,win,Genki Sudo,Mike Brown,Genki Sudo,Lightweight,f,SUB-Triangle Choke,1,3:31
635,UFC 48: Payback,2004-06-19,"Las Vegas, Nevada, USA",10000,win,Ken Shamrock,Kimo Leopoldo,Ken Shamrock,Heavyweight,f,KO/TKO-Knee,1,1:26
636,UFC 48: Payback,2004-06-19,"Las Vegas, Nevada, USA",10000,win,Frank Trigg,Dennis Hallman,Frank Trigg,Welterweight,f,KO/TKO-Punches,1,4:15
637,UFC 48: Payback,2004-06-19,"Las Vegas, Nevada, USA",10000,win,Frank Mir,Tim Sylvia,Frank Mir,Heavyweight,t,SUB-Armbar,1,0:50
638,UFC 48: Payback,2004-06-19,"Las Vegas, Nevada, USA",10000,win,Matt Hughes,Renato Verissimo,Matt Hughes,Welterweight,f,DEC-Unanimous,3,5:00
639,UFC 48: Payback,2004-06-19,"Las Vegas, Nevada, USA",10000,win,Evan Tanner,Phil Baroni,Evan Tanner,Middleweight,f,DEC-Unanimous,3,5:00
640,UFC 48: Payback,2004-06-19,"Las Vegas, Nevada, USA",10000,win,Matt Serra,Ivan Menjivar,Matt Serra,Lightweight,f,DEC-Unanimous,3,5:00
641,UFC 48: Payback,2004-06-19,"Las Vegas, Nevada, USA",10000,win,Georges St-Pierre,Jay Hieron,Georges St-Pierre,Welterweight,f,KO/TKO-Punches,1,1:42
642,UFC 48: Payback,2004-06-19,"Las Vegas, Nevada, USA",10000,win,Trevor Prangley,Curtis Stout,Trevor Prangley,Middleweight,f,SUB-Neck Crank,2,1:05
643,UFC 49: Unfinished Business,2004-08-21,"Las Vegas, Nevada, USA",12100,win,Randy Couture,Vitor Belfort,Randy Couture,Light Heavyweight,t,KO/TKO,3,5:00
644,UFC 49: Unfinished Business,2004-08-21,"Las Vegas, Nevada, USA",12100,win,Joe Riggs,Joe Doerksen,Joe Riggs,Middleweight,f,KO/TKO-Elbows,2,3:39
645,UFC 49: Unfinished Business,2004-08-21,"Las Vegas, Nevada, USA",12100,win,Chuck Liddell,Vernon White,Chuck Liddell,Light Heavyweight,f,KO/TKO-Punch,1,4:05
646,UFC 49: Unfinished Business,2004-08-21,"Las Vegas, Nevada, USA",12100,win,David Terrell,Matt Lindland,David Terrell,Middleweight,f,KO/TKO-Punch,1,0:24
647,UFC 49: Unfinished Business,2004-08-21,"Las Vegas, Nevada, USA",12100,win,Justin Eilers,Mike Kyle,Justin Eilers,Heavyweight,f,KO/TKO-Punch,1,1:14
648,UFC 49: Unfinished Business,2004-08-21,"Las Vegas, Nevada, USA",12100,win,Chris Lytle,Ronald Jhun,Chris Lytle,Welterweight,f,SUB-Guillotine Choke,2,1:17
649,UFC 49: Unfinished Business,2004-08-21,"Las Vegas, Nevada, USA",12100,win,Karo Parisyan,Nick Diaz,Karo Parisyan,Welterweight,f,DEC-Split,3,5:00
650,UFC 49: Unfinished Business,2004-08-21,"Las Vegas, Nevada, USA",12100,win,Yves Edwards,Josh Thomson,Yves Edwards,Lightweight,f,KO/TKO-Kick,1,4:32
651,UFC 50: The War Of '04,2004-10-22,"Atlantic City, New Jersey, USA",9000,win,Tito Ortiz,Patrick Cote,Tito Ortiz,Light Heavyweight,f,DEC-Unanimous,3,5:00
652,UFC 50: The War Of '04,2004-10-22,"Atlantic City, New Jersey, USA",9000,win,Rich Franklin,Jorge Rivera,Rich Franklin,Middleweight,f,SUB-Armbar,3,4:28
653,UFC 50: The War Of '04,2004-10-22,"Atlantic City, New Jersey, USA",9000,win,Matt Hughes,Georges St-Pierre,Matt Hughes,Welterweight,t,SUB-Armbar,1,4:59
2437,UFC on FUEL TV: Japan,2013-03-02,"Saitama, Japan",14682,win,Yushin Okami,Hector Lombard,Yushin Okami,Middleweight,f,DEC-Split,3,5:00
654,UFC 50: The War Of '04,2004-10-22,"Atlantic City, New Jersey, USA",9000,win,Frank Trigg,Renato Verissimo,Frank Trigg,Welterweight,f,KO/TKO-Elbows,2,2:11
655,UFC 50: The War Of '04,2004-10-22,"Atlantic City, New Jersey, USA",9000,win,Evan Tanner,Robbie Lawler,Evan Tanner,Middleweight,f,SUB-Triangle Choke,1,2:22
656,UFC 50: The War Of '04,2004-10-22,"Atlantic City, New Jersey, USA",9000,win,Ivan Salaverry,Tony Fryklund,Ivan Salaverry,Middleweight,f,SUB-Other - Lock,1,1:36
657,UFC 50: The War Of '04,2004-10-22,"Atlantic City, New Jersey, USA",9000,win,Travis Lutter,Marvin Eastman,Travis Lutter,Light Heavyweight,f,KO/TKO-Punch,2,0:33
658,UFC 51: Super Saturday,2005-02-05,"Las Vegas, Nevada, USA",11072,win,Tito Ortiz,Vitor Belfort,Tito Ortiz,Light Heavyweight,f,DEC-Split,3,5:00
659,UFC 51: Super Saturday,2005-02-05,"Las Vegas, Nevada, USA",11072,win,Pete Sell,Phil Baroni,Pete Sell,Middleweight,f,SUB-Guillotine Choke,3,4:19
660,UFC 51: Super Saturday,2005-02-05,"Las Vegas, Nevada, USA",11072,win,Andrei Arlovski,Tim Sylvia,Andrei Arlovski,Heavyweight,t,SUB-Ankle Lock,1,0:47
661,UFC 51: Super Saturday,2005-02-05,"Las Vegas, Nevada, USA",11072,win,Evan Tanner,David Terrell,Evan Tanner,Middleweight,t,KO/TKO-Punches,1,4:35
662,UFC 51: Super Saturday,2005-02-05,"Las Vegas, Nevada, USA",11072,win,Paul Buentello,Justin Eilers,Paul Buentello,Heavyweight,f,KO/TKO-Punches,1,3:34
663,UFC 51: Super Saturday,2005-02-05,"Las Vegas, Nevada, USA",11072,win,Mike Kyle,James Irvin,Mike Kyle,Heavyweight,f,KO/TKO-Punch,1,1:55
664,UFC 51: Super Saturday,2005-02-05,"Las Vegas, Nevada, USA",11072,win,David Loiseau,Gideon Ray,David Loiseau,Middleweight,f,KO/TKO,1,5:00
665,UFC 51: Super Saturday,2005-02-05,"Las Vegas, Nevada, USA",11072,win,Karo Parisyan,Chris Lytle,Karo Parisyan,Welterweight,f,DEC-Unanimous,3,5:00
666,UFC 51: Super Saturday,2005-02-05,"Las Vegas, Nevada, USA",11072,win,Nick Diaz,Drew Fickett,Nick Diaz,Welterweight,f,KO/TKO-Punches,1,4:40
667,The Ultimate Fighter 1 Finale,2005-04-09,"Las Vegas, Nevada, USA",2000,win,Rich Franklin,Ken Shamrock,Rich Franklin,Light Heavyweight,f,KO/TKO-Punches,1,2:42
668,The Ultimate Fighter 1 Finale,2005-04-09,"Las Vegas, Nevada, USA",2000,win,Forrest Griffin,Stephan Bonnar,Forrest Griffin,Light Heavyweight,t,DEC-Unanimous,3,5:00
669,The Ultimate Fighter 1 Finale,2005-04-09,"Las Vegas, Nevada, USA",2000,win,Diego Sanchez,Kenny Florian,Diego Sanchez,Middleweight,t,KO/TKO-Punches,1,2:49
670,The Ultimate Fighter 1 Finale,2005-04-09,"Las Vegas, Nevada, USA",2000,win,Sam Hoger,Bobby Southworth,Sam Hoger,Light Heavyweight,f,DEC-Unanimous,3,5:00
671,The Ultimate Fighter 1 Finale,2005-04-09,"Las Vegas, Nevada, USA",2000,win,Chris Leben,Jason Thacker,Chris Leben,Middleweight,f,KO/TKO-Punches,1,1:35
672,The Ultimate Fighter 1 Finale,2005-04-09,"Las Vegas, Nevada, USA",2000,win,Josh Koscheck,Chris Sanford,Josh Koscheck,Middleweight,f,KO/TKO-Punches,1,4:21
673,The Ultimate Fighter 1 Finale,2005-04-09,"Las Vegas, Nevada, USA",2000,win,Nate Quarry,Lodune Sincaid,Nate Quarry,Middleweight,f,KO/TKO-Punches,1,3:17
674,The Ultimate Fighter 1 Finale,2005-04-09,"Las Vegas, Nevada, USA",2000,win,Mike Swick,Alex Schoenauer,Mike Swick,Middleweight,f,KO/TKO-Punch,1,0:20
675,The Ultimate Fighter 1 Finale,2005-04-09,"Las Vegas, Nevada, USA",2000,win,Alex Karalexis,Josh Rafferty,Alex Karalexis,Welterweight,f,KO/TKO-Punches,1,1:40
676,UFC 52: Couture vs Liddell 2,2005-04-16,"Las Vegas, Nevada, USA",14274,win,Chuck Liddell,Randy Couture,Chuck Liddell,Light Heavyweight,t,KO/TKO-Punch,1,2:06
677,UFC 52: Couture vs Liddell 2,2005-04-16,"Las Vegas, Nevada, USA",14274,win,Renato Sobral,Travis Wiuff,Renato Sobral,Light Heavyweight,f,SUB-Armbar,2,0:24
678,UFC 52: Couture vs Liddell 2,2005-04-16,"Las Vegas, Nevada, USA",14274,win,Matt Hughes,Frank Trigg,Matt Hughes,Welterweight,t,SUB-Rear Naked Choke,1,4:05
679,UFC 52: Couture vs Liddell 2,2005-04-16,"Las Vegas, Nevada, USA",14274,win,Matt Lindland,Travis Lutter,Matt Lindland,Middleweight,f,SUB-Guillotine Choke,2,3:13
680,UFC 52: Couture vs Liddell 2,2005-04-16,"Las Vegas, Nevada, USA",14274,win,Georges St-Pierre,Jason Miller,Georges St-Pierre,Welterweight,f,DEC-Unanimous,3,5:00
681,UFC 52: Couture vs Liddell 2,2005-04-16,"Las Vegas, Nevada, USA",14274,win,Ivan Salaverry,Joe Riggs,Ivan Salaverry,Middleweight,f,SUB-Triangle Choke,1,2:42
682,UFC 52: Couture vs Liddell 2,2005-04-16,"Las Vegas, Nevada, USA",14274,win,Joe Doerksen,Patrick Cote,Joe Doerksen,Middleweight,f,SUB-Rear Naked Choke,3,2:35
683,UFC 52: Couture vs Liddell 2,2005-04-16,"Las Vegas, Nevada, USA",14274,win,Mike van Arsdale,John Marsh,Mike van Arsdale,Heavyweight,f,DEC-Unanimous,3,5:00
684,UFC 53: Heavy Hitters,2005-06-04,"Atlantic City, New Jersey, USA",12000,win,Andrei Arlovski,Justin Eilers,Andrei Arlovski,Heavyweight,t,KO/TKO-Punches,1,4:10
685,UFC 53: Heavy Hitters,2005-06-04,"Atlantic City, New Jersey, USA",12000,win,Karo Parisyan,Matt Serra,Karo Parisyan,Welterweight,f,DEC-Unanimous,3,5:00
686,UFC 53: Heavy Hitters,2005-06-04,"Atlantic City, New Jersey, USA",12000,win,Rich Franklin,Evan Tanner,Rich Franklin,Middleweight,t,KO/TKO,4,3:25
687,UFC 53: Heavy Hitters,2005-06-04,"Atlantic City, New Jersey, USA",12000,win,Forrest Griffin,Bill Mahood,Forrest Griffin,Light Heavyweight,f,SUB-Rear Naked Choke,1,2:18
688,UFC 53: Heavy Hitters,2005-06-04,"Atlantic City, New Jersey, USA",12000,win,Paul Buentello,Kevin Jordan,Paul Buentello,Heavyweight,f,SUB-Neck Crank,1,4:00
689,UFC 53: Heavy Hitters,2005-06-04,"Atlantic City, New Jersey, USA",12000,win,Nate Quarry,Shonie Carter,Nate Quarry,Middleweight,f,KO/TKO-Punches,1,2:37
690,UFC 53: Heavy Hitters,2005-06-04,"Atlantic City, New Jersey, USA",12000,win,David Loiseau,Charles McCarthy,David Loiseau,Middleweight,f,KO/TKO-Spinning Back Kick,2,2:10
691,UFC 53: Heavy Hitters,2005-06-04,"Atlantic City, New Jersey, USA",12000,win,Nick Diaz,Koji Oishi,Nick Diaz,Welterweight,f,KO/TKO-Punch,1,1:24
692,UFC Fight Night 1,2005-08-06,"Las Vegas, Nevada, USA",2956,win,Nate Marquardt,Ivan Salaverry,Nate Marquardt,Middleweight,f,DEC-Unanimous,3,5:00
693,UFC Fight Night 1,2005-08-06,"Las Vegas, Nevada, USA",2956,win,Chris Leben,Patrick Cote,Chris Leben,Middleweight,f,DEC-Split,3,5:00
694,UFC Fight Night 1,2005-08-06,"Las Vegas, Nevada, USA",2956,win,Stephan Bonnar,Sam Hoger,Stephan Bonnar,Light Heavyweight,f,DEC-Unanimous,3,5:00
695,UFC Fight Night 1,2005-08-06,"Las Vegas, Nevada, USA",2956,win,Nate Quarry,Pete Sell,Nate Quarry,Middleweight,f,KO/TKO-Punches,1,0:42
696,UFC Fight Night 1,2005-08-06,"Las Vegas, Nevada, USA",2956,win,Josh Koscheck,Pete Spratt,Josh Koscheck,Welterweight,f,SUB-Rear Naked Choke,1,1:53
697,UFC Fight Night 1,2005-08-06,"Las Vegas, Nevada, USA",2956,win,Mike Swick,Gideon Ray,Mike Swick,Middleweight,f,KO/TKO-Punches,1,0:22
699,UFC Fight Night 1,2005-08-06,"Las Vegas, Nevada, USA",2956,win,Drew Fickett,Josh Neer,Drew Fickett,Welterweight,f,SUB-Rear Naked Choke,1,1:35
700,UFC 54: Boiling Point,2005-08-20,"Las Vegas, Nevada, USA",13520,win,Chuck Liddell,Jeremy Horn,Chuck Liddell,Light Heavyweight,t,KO/TKO-Punches,4,2:46
701,UFC 54: Boiling Point,2005-08-20,"Las Vegas, Nevada, USA",13520,win,Tim Sylvia,Tra Telligman,Tim Sylvia,Heavyweight,f,KO/TKO-Kick,1,4:59
702,UFC 54: Boiling Point,2005-08-20,"Las Vegas, Nevada, USA",13520,win,Randy Couture,Mike van Arsdale,Randy Couture,Light Heavyweight,f,SUB-Anaconda Choke,3,0:52
703,UFC 54: Boiling Point,2005-08-20,"Las Vegas, Nevada, USA",13520,win,Diego Sanchez,Brian Gassaway,Diego Sanchez,Welterweight,f,KO/TKO-Punches,2,1:56
704,UFC 54: Boiling Point,2005-08-20,"Las Vegas, Nevada, USA",13520,win,Georges St-Pierre,Frank Trigg,Georges St-Pierre,Welterweight,f,SUB-Rear Naked Choke,1,4:09
705,UFC 54: Boiling Point,2005-08-20,"Las Vegas, Nevada, USA",13520,win,Matt Lindland,Joe Doerksen,Matt Lindland,Middleweight,f,DEC-Unanimous,3,5:00
706,UFC 54: Boiling Point,2005-08-20,"Las Vegas, Nevada, USA",13520,win,Trevor Prangley,Travis Lutter,Trevor Prangley,Middleweight,f,DEC-Unanimous,3,5:00
707,UFC 54: Boiling Point,2005-08-20,"Las Vegas, Nevada, USA",13520,win,James Irvin,Terry Martin,James Irvin,Light Heavyweight,f,KO/TKO-Flying Knee,2,0:09
708,UFC Fight Night 2,2005-10-03,"Las Vegas, Nevada, USA",911,win,David Loiseau,Evan Tanner,David Loiseau,Middleweight,f,KO/TKO,2,4:15
709,UFC Fight Night 2,2005-10-03,"Las Vegas, Nevada, USA",911,win,Chris Leben,Edwin DeWees,Chris Leben,Middleweight,f,SUB-Armbar,1,3:26
710,UFC Fight Night 2,2005-10-03,"Las Vegas, Nevada, USA",911,win,Brandon Vera,Fabiano Scherner,Brandon Vera,Heavyweight,f,KO/TKO-Knee,2,3:22
711,UFC Fight Night 2,2005-10-03,"Las Vegas, Nevada, USA",911,win,Drew Fickett,Josh Koscheck,Drew Fickett,Welterweight,f,SUB-Rear Naked Choke,3,4:28
712,UFC Fight Night 2,2005-10-03,"Las Vegas, Nevada, USA",911,win,Spencer Fisher,Thiago Alves,Spencer Fisher,Welterweight,f,SUB-Triangle Choke,2,4:43
713,UFC Fight Night 2,2005-10-03,"Las Vegas, Nevada, USA",911,win,Jon Fitch,Brock Larson,Jon Fitch,Middleweight,f,DEC-Unanimous,3,5:00
714,UFC Fight Night 2,2005-10-03,"Las Vegas, Nevada, USA",911,win,Jonathan Goulet,Jay Hieron,Jonathan Goulet,Welterweight,f,KO/TKO,3,1:05
715,UFC 55: Fury,2005-10-07,"Uncasville, Connecticut, USA",6000,win,Andrei Arlovski,Paul Buentello,Andrei Arlovski,Heavyweight,t,KO/TKO-Punch,1,0:15
716,UFC 55: Fury,2005-10-07,"Uncasville, Connecticut, USA",6000,win,Branden Lee Hinkle,Sean Gannon,Branden Lee Hinkle,Heavyweight,f,KO/TKO-Punches,1,4:14
717,UFC 55: Fury,2005-10-07,"Uncasville, Connecticut, USA",6000,win,Forrest Griffin,Elvis Sinosic,Forrest Griffin,Light Heavyweight,f,KO/TKO-Punches,1,3:30
718,UFC 55: Fury,2005-10-07,"Uncasville, Connecticut, USA",6000,win,Renato Sobral,Chael Sonnen,Renato Sobral,Light Heavyweight,f,SUB-Triangle Choke,2,1:20
719,UFC 55: Fury,2005-10-07,"Uncasville, Connecticut, USA",6000,win,Joe Riggs,Chris Lytle,Joe Riggs,Welterweight,f,KO/TKO,2,2:00
720,UFC 55: Fury,2005-10-07,"Uncasville, Connecticut, USA",6000,win,Jorge Rivera,Dennis Hallman,Jorge Rivera,Middleweight,f,DEC-Unanimous,3,5:00
721,UFC 55: Fury,2005-10-07,"Uncasville, Connecticut, USA",6000,win,Marcio Cruz,Keigo Kunihara,Marcio Cruz,Heavyweight,f,SUB-Rear Naked Choke,2,1:02
722,UFC 55: Fury,2005-10-07,"Uncasville, Connecticut, USA",6000,nc,Alessio Sakara,Ron Faircloth,,Light Heavyweight,f,CNC,2,0:10
723,The Ultimate Fighter 2 Finale,2005-11-05,"Las Vegas, Nevada, USA",1234,win,Diego Sanchez,Nick Diaz,Diego Sanchez,Welterweight,f,DEC-Unanimous,3,5:00
724,The Ultimate Fighter 2 Finale,2005-11-05,"Las Vegas, Nevada, USA",1234,win,Rashad Evans,Brad Imes,Rashad Evans,Heavyweight,t,DEC-Split,3,5:00
725,The Ultimate Fighter 2 Finale,2005-11-05,"Las Vegas, Nevada, USA",1234,win,Joe Stevenson,Luke Cummo,Joe Stevenson,Welterweight,t,DEC-Unanimous,3,5:00
726,The Ultimate Fighter 2 Finale,2005-11-05,"Las Vegas, Nevada, USA",1234,win,Kenny Florian,Kit Cope,Kenny Florian,Welterweight,f,SUB-Rear Naked Choke,2,0:37
727,The Ultimate Fighter 2 Finale,2005-11-05,"Las Vegas, Nevada, USA",1234,win,Joshua Burkman,Sammy Morgan,Joshua Burkman,Welterweight,f,KO/TKO-Slam,1,0:21
728,The Ultimate Fighter 2 Finale,2005-11-05,"Las Vegas, Nevada, USA",1234,win,Melvin Guillard,Marcus Davis,Melvin Guillard,Welterweight,f,KO/TKO,2,2:55
729,The Ultimate Fighter 2 Finale,2005-11-05,"Las Vegas, Nevada, USA",1234,win,Keith Jardine,Kerry Schall,Keith Jardine,Heavyweight,f,KO/TKO-Kicks,2,3:28
730,UFC 56: Full Force,2005-11-19,"Las Vegas, Nevada, USA",11926,win,Rich Franklin,Nate Quarry,Rich Franklin,Middleweight,t,KO/TKO-Punch,1,2:34
731,UFC 56: Full Force,2005-11-19,"Las Vegas, Nevada, USA",11926,win,Gabriel Gonzaga,Kevin Jordan,Gabriel Gonzaga,Heavyweight,f,KO/TKO-Punch,3,4:39
732,UFC 56: Full Force,2005-11-19,"Las Vegas, Nevada, USA",11926,win,Matt Hughes,Joe Riggs,Matt Hughes,Welterweight,f,SUB-Kimura,1,3:28
733,UFC 56: Full Force,2005-11-19,"Las Vegas, Nevada, USA",11926,win,Georges St-Pierre,Sean Sherk,Georges St-Pierre,Welterweight,f,KO/TKO-Elbows,2,2:53
734,UFC 56: Full Force,2005-11-19,"Las Vegas, Nevada, USA",11926,win,Jeremy Horn,Trevor Prangley,Jeremy Horn,Middleweight,f,DEC-Unanimous,3,5:00
735,UFC 56: Full Force,2005-11-19,"Las Vegas, Nevada, USA",11926,win,Sam Hoger,Jeff Newton,Sam Hoger,Light Heavyweight,f,SUB-Rear Naked Choke,2,2:05
736,UFC 56: Full Force,2005-11-19,"Las Vegas, Nevada, USA",11926,win,Thiago Alves,Ansar Chalangov,Thiago Alves,Welterweight,f,KO/TKO-Punches,1,2:25
737,UFC 56: Full Force,2005-11-19,"Las Vegas, Nevada, USA",11926,win,Nick Thompson,Keith Wisniewski,Nick Thompson,Welterweight,f,DEC-Unanimous,3,5:00
738,UFC Fight Night 3,2006-01-16,"Las Vegas, Nevada, USA",1500,win,Tim Sylvia,Assuerio Silva,Tim Sylvia,Heavyweight,f,DEC-Unanimous,3,5:00
739,UFC Fight Night 3,2006-01-16,"Las Vegas, Nevada, USA",1500,win,Stephan Bonnar,James Irvin,Stephan Bonnar,Light Heavyweight,f,SUB-Kimura,1,4:30
740,UFC Fight Night 3,2006-01-16,"Las Vegas, Nevada, USA",1500,win,Joshua Burkman,Drew Fickett,Joshua Burkman,Welterweight,f,SUB-Guillotine Choke,1,1:07
741,UFC Fight Night 3,2006-01-16,"Las Vegas, Nevada, USA",1500,win,Chris Leben,Jorge Rivera,Chris Leben,Middleweight,f,KO/TKO-Punch,1,1:44
742,UFC Fight Night 3,2006-01-16,"Las Vegas, Nevada, USA",1500,win,Josh Neer,Melvin Guillard,Josh Neer,Welterweight,f,SUB-Triangle Choke,1,4:20
743,UFC Fight Night 3,2006-01-16,"Las Vegas, Nevada, USA",1500,win,Duane Ludwig,Jonathan Goulet,Duane Ludwig,Welterweight,f,KO/TKO-Punch,1,0:11
